#Parameters = {FSS=70; FSSX=1; FSSY=-1; MT=0.018; T=0.13; epsilon=8.918419558; g=-10; gl=15; gw=26; hg=18; hgl=-3; hgnd1up=0; hgw=0.5; hgx1=15; hgy1=10; hsll=1.5; hslw=14.5; n=2; phanup=50; phanx=0; phany=0; pl=26; plusex=0; plusey=0; plusl=6.5; plusw=2.5; plusx=4; plusy=4; pw=23; r=17.35655495771; sl=24; sll=-10; sll1=-16; slot1side=0; slot1up=-1; slot2side=0; slot2up=-8; slw=0.5; slw1=0.5; stripl=19; stripw=1.5; stubl=2; stubw=0.5; stubx=-2.5; stw=0.5; stw1=0; sty=1; sw=30; tand=0.520904295; x=17}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
1.6399999856949	-1.4034156580071
1.6440000534058	-1.4223566053924
1.6480000019073	-1.4411150794176
1.6519999504089	-1.4597107051029
1.6560000181198	-1.4781694792777
1.6599999666214	-1.4965163255730
1.6640000343323	-1.5147839388493
1.6679999828339	-1.5330037876599
1.6720000505447	-1.5512099209959
1.6759999990463	-1.5694402818154
1.6799999475479	-1.5877316088836
1.6840000152588	-1.6061257613892
1.6879999637604	-1.6246601884838
1.6920000314713	-1.6433779082200
1.6959999799728	-1.6623213943901
1.7000000476837	-1.6815294414488
1.7039999961853	-1.7010455645285
1.7079999446869	-1.7209108885654
1.7120000123978	-1.7411660708731
1.7159999608994	-1.7618496086241
1.7200000286102	-1.7830017372093
1.7239999771118	-1.8046595191555
1.7280000448227	-1.8268577771651
1.7319999933243	-1.8496329499092
1.7359999418259	-1.8730166247628
1.7400000095367	-1.8970405822127
1.7439999580383	-1.9217309869093
1.7480000257492	-1.9471181186869
1.7519999742508	-1.9732240598827
1.7560000419617	-2.0000709309355
1.7599999904633	-2.0276808862646
1.7640000581741	-2.0560677788090
1.7680000066757	-2.0852491614702
1.7719999551773	-2.1152344221596
1.7760000228882	-2.1460354797954
1.7799999713898	-2.1776556791902
1.7840000391006	-2.2101027877379
1.7879999876022	-2.2433761852655
1.7920000553131	-2.2774753129916
1.7960000038147	-2.3123966911734
1.7999999523163	-2.3481314962727
1.8040000200272	-2.3846742937000
1.8079999685287	-2.4220125549484
1.8120000362396	-2.4601307368379
1.8159999847412	-2.4990149723719
1.8200000524521	-2.5386471159587
1.8240000009537	-2.5790070680686
1.8279999494553	-2.6200728593132
1.8320000171661	-2.6618195386226
1.8359999656677	-2.7042238777876
1.8400000333786	-2.7472601955803
1.8439999818802	-2.7908986330702
1.8480000495911	-2.8351145769820
1.8519999980927	-2.8798771938476
1.8559999465942	-2.9251574106880
1.8600000143051	-2.9709247789487
1.8639999628067	-3.0171512577233
1.8680000305176	-3.0638084984543
1.8719999790192	-3.1108679883110
1.8760000467300	-3.1582995534075
1.8799999952316	-3.2060775920091
1.8839999437332	-3.2541786046576
1.8880000114441	-3.3025746598207
1.8919999599457	-3.3512463331635
1.8960000276566	-3.4001697470824
1.8999999761581	-3.4493290672530
1.9040000438690	-3.4987050250809
1.9079999923706	-3.5482835923890
1.9119999408722	-3.5980521838491
1.9160000085831	-3.6480023190146
1.9199999570847	-3.6981216996652
1.9240000247955	-3.7484088105708
1.9279999732971	-3.7988588476037
1.9320000410080	-3.8494699984504
1.9359999895096	-3.9002456965716
1.9400000572205	-3.9511883392668
1.9440000057220	-4.0023038114214
1.9479999542236	-4.0535989766690
1.9520000219345	-4.1050819327082
1.9559999704361	-4.1567667876317
1.9600000381470	-4.2086618392772
1.9639999866486	-4.2607841436026
1.9680000543594	-4.3131427534540
1.9720000028610	-4.3657571012673
1.9759999513626	-4.4186408419321
1.9800000190735	-4.4718089661548
1.9839999675751	-4.5252783341712
1.9880000352859	-4.5790629891798
1.9919999837875	-4.6331772442754
1.9960000514984	-4.6876350827746
2.0000000000000	-4.7424473086318
2.0039999485016	-4.7976278103901
2.0079998970032	-4.8531843915879
2.0120000839233	-4.9091227681092
2.0160000324249	-4.9654519731980
2.0199999809265	-5.0221711413520
2.0239999294281	-5.0792812690816
2.0280001163483	-5.1367809590441
2.0320000648499	-5.1946636962689
2.0360000133514	-5.2529213200741
2.0399999618530	-5.3115405713649
2.0439999103546	-5.3705079190516
2.0480000972748	-5.4298024690299
2.0520000457764	-5.4894017447148
2.0559999942780	-5.5492813375635
2.0599999427795	-5.6094105155062
2.0639998912811	-5.6697563679444
2.0680000782013	-5.7302814234758
2.0720000267029	-5.7909470079111
2.0759999752045	-5.8517090554918
2.0799999237061	-5.9125192431020
2.0840001106262	-5.9733309641548
2.0880000591278	-6.0340904325383
2.0920000076294	-6.0947429409947
2.0959999561310	-6.1552332416267
2.0999999046326	-6.2155004733147
2.1040000915527	-6.2754861757271
2.1080000400543	-6.3351292052713
2.1119999885559	-6.3943672896182
2.1159999370575	-6.4531389536571
2.1199998855591	-6.5113821735670
2.1240000724792	-6.5690360227883
2.1280000209808	-6.6260408494591
2.1319999694824	-6.6823376570243
2.1359999179840	-6.7378722841176
2.1400001049042	-6.7925888892596
2.1440000534058	-6.8464381053533
2.1480000019073	-6.8993708985835
2.1519999504089	-6.9513464757735
2.1559998989105	-7.0023248822333
2.1600000858307	-7.0522708590914
2.1640000343323	-7.1011543996905
2.1679999828339	-7.1489516705177
2.1719999313354	-7.1956419583325
2.1760001182556	-7.2412126904668
2.1800000667572	-7.2856537414961
2.1840000152588	-7.3289625258569
2.1879999637604	-7.3711420645786
2.1919999122620	-7.4121997930665
2.1960000991821	-7.4521489961385
2.2000000476837	-7.4910077635715
2.2039999961853	-7.5288011530017
2.2079999446869	-7.5655565186425
2.2119998931885	-7.6013052931285
2.2160000801086	-7.6360866559310
2.2200000286102	-7.6699400497642
2.2239999771118	-7.7029104965928
2.2279999256134	-7.7350439702531
2.2320001125336	-7.7663918151377
2.2360000610352	-7.7970059846023
2.2400000095367	-7.8269400519990
2.2439999580383	-7.8562519198996
2.2479999065399	-7.8849953876083
2.2520000934601	-7.9132291740505
2.2560000419617	-7.9410120949517
2.2599999904633	-7.9684030329742
2.2639999389648	-7.9954584553810
2.2679998874664	-8.0222361909766
2.2720000743866	-8.0487908312112
2.2760000228882	-8.0751808475782
2.2799999713898	-8.1014583161059
2.2839999198914	-8.1276769606951
2.2880001068115	-8.1538869207116
2.2920000553131	-8.1801360795479
2.2960000038147	-8.2064749574982
2.2999999523163	-8.2329467849680
2.3039999008179	-8.2595946003777
2.3080000877380	-8.2864606129840
2.3120000362396	-8.3135816320133
2.3159999847412	-8.3409978379452
2.3199999332428	-8.3687411605797
2.3239998817444	-8.3968463122959
2.3280000686646	-8.4253426561487
2.3320000171661	-8.4542601102127
2.3359999656677	-8.4836250299493
2.3399999141693	-8.5134644368123
2.3440001010895	-8.5438021561124
2.3480000495911	-8.5746608052607
2.3519999980927	-8.6060618567267
2.3559999465942	-8.6380258301680
2.3599998950958	-8.6705714674962
2.3640000820160	-8.7037197811504
2.3680000305176	-8.7374879454884
2.3719999790192	-8.7718955296722
2.3759999275208	-8.8069591140937
2.3800001144409	-8.8426982981152
2.3840000629425	-8.8791302825665
2.3880000114441	-8.9162755642953
2.3919999599457	-8.9541523091623
2.3959999084473	-8.9927820630640
2.4000000953674	-9.0321866473491
2.4040000438690	-9.0723874903479
2.4079999923706	-9.1134104970542
2.4119999408722	-9.1552803643147
2.4159998893738	-9.1980255790090
2.4200000762939	-9.2416737769275
2.4240000247955	-9.2862591570018
2.4279999732971	-9.3318139558811
2.4319999217987	-9.3783737021284
2.4360001087189	-9.4259776648008
2.4400000572205	-9.4746658724960
2.4440000057220	-9.5244848262061
2.4479999542236	-9.5754754883519
2.4519999027252	-9.6276908575995
2.4560000896454	-9.6811879223888
2.4600000381470	-9.7360125693409
2.4639999866486	-9.7922244705983
2.4679999351501	-9.8498933398661
2.4719998836517	-9.9090750915581
2.4760000705719	-9.9698441044400
2.4800000190735	-10.032262754368
2.4839999675751	-10.096415846804
2.4879999160767	-10.162373458303
2.4920001029968	-10.230223528011
2.4960000514984	-10.300051740280
2.5000000000000	-10.371942624568
2.5039999485016	-10.445981380884
2.5079998970032	-10.522283585757
2.5120000839233	-10.600935461723
2.5160000324249	-10.682050062080
2.5199999809265	-10.765732453009
2.5239999294281	-10.852093090887
2.5280001163483	-10.941250491594
2.5320000648499	-11.033339877426
2.5360000133514	-11.128468762261
2.5399999618530	-11.226787746165
2.5439999103546	-11.328429252559
2.5480000972748	-11.433537691338
2.5520000457764	-11.542268019152
2.5559999942780	-11.654775263218
2.5599999427795	-11.771224430513
2.5639998912811	-11.891789819357
2.5680000782013	-12.016654040037
2.5720000267029	-12.146008122537
2.5759999752045	-12.280052703561
2.5799999237061	-12.418998260447
2.5840001106262	-12.563068046271
2.5880000591278	-12.712498503933
2.5920000076294	-12.867537771742
2.5959999561310	-13.028452518701
2.5999999046326	-13.195520217633
2.6040000915527	-13.369040784110
2.6080000400543	-13.549334796323
2.6119999885559	-13.736740322452
2.6159999370575	-13.931621308065
2.6199998855591	-14.134368203864
2.6240000724792	-14.345398223986
2.6280000209808	-14.565162809715
2.6319999694824	-14.794145282519
2.6359999179840	-15.032871115441
2.6400001049042	-15.281900771774
2.6440000534058	-15.541848568859
2.6480000019073	-15.813370707741
2.6519999504089	-16.097184487781
2.6559998989105	-16.394063382264
2.6600000858307	-16.704843119586
2.6640000343323	-17.030421318708
2.6679999828339	-17.371771817871
2.6719999313354	-17.729927482027
2.6760001182556	-18.105987802912
2.6800000667572	-18.501100704208
2.6840000152588	-18.916444323454
2.6879999637604	-19.353185515686
2.6919999122620	-19.812413515021
2.6960000991821	-20.295044703437
2.7000000476837	-20.801636860537
2.7039999961853	-21.332146427472
2.7079999446869	-21.885514721385
2.7119998931885	-22.459081807104
2.7160000801086	-23.047668958901
2.7200000286102	-23.642398226575
2.7239999771118	-24.229083747653
2.7279999256134	-24.786597482680
2.7320001125336	-25.285747017325
2.7360000610352	-25.690099762951
2.7400000095367	-25.960436791840
2.7439999580383	-26.063303123932
2.7479999065399	-25.981385383447
2.7520000934601	-25.719824886488
2.7560000419617	-25.304291798447
2.7599999904633	-24.772094525464
2.7639999389648	-24.162038886950
2.7679998874664	-23.507626922530
2.7720000743866	-22.834398825517
2.7760000228882	-22.160202363449
2.7799999713898	-21.496649279997
2.7839999198914	-20.850797547027
2.7880001068115	-20.226574225399
2.7920000553131	-19.625843177941
2.7960000038147	-19.049153824553
2.7999999523163	-18.496243353336
2.8039999008179	-17.966378315009
2.8080000877380	-17.458557820671
2.8120000362396	-16.971656261557
2.8159999847412	-16.504506617288
2.8199999332428	-16.055951568609
2.8239998817444	-15.624880021128
2.8280000686646	-15.210231786886
2.8320000171661	-14.811017647071
2.8359999656677	-14.426317682882
2.8399999141693	-14.055276854625
2.8440001010895	-13.697110123134
2.8480000495911	-13.351089674778
2.8519999980927	-13.016549032058
2.8559999465942	-12.692875438808
2.8599998950958	-12.379503523370
2.8640000820160	-12.075911743312
2.8680000305176	-11.781623043762
2.8719999790192	-11.496195435923
2.8759999275208	-11.219221261615
2.8800001144409	-10.950325987924
2.8840000629425	-10.689159074093
2.8880000114441	-10.435398079516
2.8919999599457	-10.188743184555
2.8959999084473	-9.9489159501248
2.9000000953674	-9.7156575278850
2.9040000438690	-9.4887244134693
2.9079999923706	-9.2678932161143
2.9119999408722	-9.0529482274257
2.9159998893738	-8.8436939504154
2.9200000762939	-8.6399410122275
2.9240000247955	-8.4415165430371
2.9279999732971	-8.2482526067448
2.9319999217987	-8.0599910787336
2.9360001087189	-7.8765863563405
2.9400000572205	-7.6978950055573
2.9440000057220	-7.5237821352320
2.9479999542236	-7.3541214182879
2.9519999027252	-7.1887893363677
2.9560000896454	-7.0276699156781
2.9600000381470	-6.8706494627431
2.9639999866486	-6.7176219776634
2.9679999351501	-6.5684806190539
2.9719998836517	-6.4231270941054
2.9760000705719	-6.2814653036329
2.9800000190735	-6.1434025659431
2.9839999675751	-6.0088455105858
2.9879999160767	-5.8777089852479
2.9920001029968	-5.7499064570208
2.9960000514984	-5.6253562424196
3.0000000000000	-5.5039750613558
3.0039999485016	-5.3856873305844
3.0079998970032	-5.2704146465186
3.0120000839233	-5.1580842435252
3.0160000324249	-5.0486222515611
3.0199999809265	-4.9419568221306
3.0239999294281	-4.8380195883585
3.0280001163483	-4.7367430118289
3.0320000648499	-4.6380593878058
3.0360000133514	-4.5419042297679
3.0399999618530	-4.4482134402524
3.0439999103546	-4.3569258735410
3.0480000972748	-4.2679803970213
3.0520000457764	-4.1813166869117
3.0559999942780	-4.0968766636738
3.0599999427795	-4.0146049488852
3.0639998912811	-3.9344455888493
3.0680000782013	-3.8563428338211
3.0720000267029	-3.7802437424897
3.0759999752045	-3.7060970394595
3.0799999237061	-3.6338513229611
3.0840001106262	-3.5634586572577
3.0880000591278	-3.4948680773755
3.0920000076294	-3.4280341362622
3.0959999561310	-3.3629085058093
3.0999999046326	-3.2994489197683
3.1040000915527	-3.2376101249427
3.1080000400543	-3.1773484049979
3.1119999885559	-3.1186239788412
3.1159999370575	-3.0613941947417
3.1199998855591	-3.0056202215108
3.1240000724792	-2.9512640006029
3.1280000209808	-2.8982881436345
3.1319999694824	-2.8466565097044
3.1359999179840	-2.7963313933248
3.1400001049042	-2.7472791546980
3.1440000534058	-2.6994675458238
3.1480000019073	-2.6528616286668
3.1519999504089	-2.6074312814391
3.1559998989105	-2.5631464763890
3.1600000858307	-2.5199748729737
3.1640000343323	-2.4778889740766
3.1679999828339	-2.4368602504290
3.1719999313354	-2.3968611330245
3.1760001182556	-2.3578657684270
3.1800000667572	-2.3198457949369
3.1840000152588	-2.2827781988298
3.1879999637604	-2.2466378599933
3.1919999122620	-2.2114014883249
3.1960000991821	-2.1770461541895
3.2000000476837	-2.1435485865992
3.2039999961853	-2.1108884787161
3.2079999446869	-2.0790437060791
3.2119998931885	-2.0479936914932
3.2160000801086	-2.0177189118251
3.2200000286102	-1.9881991939291
3.2239999771118	-1.9594173348448
3.2279999256134	-1.9313538328627
3.2320001125336	-1.9039913127033
3.2360000610352	-1.8773110796730
3.2400000095367	-1.8512973477466
3.2439999580383	-1.8259329389131
3.2479999065399	-1.8012031668378
3.2520000934601	-1.7770915468005
3.2560000419617	-1.7535820734705
3.2599999904633	-1.7306606593435
3.2639999389648	-1.7083126140527
3.2679998874664	-1.6865228825804
3.2720000743866	-1.6652789573173
3.2760000228882	-1.6445660687943
3.2799999713898	-1.6243703529766
3.2839999198914	-1.6046802680199
3.2880001068115	-1.5854825526317
3.2920000553131	-1.5667647921157
3.2960000038147	-1.5485131192928
3.2999999523163	-1.5307171197372
3.3039999008179	-1.5133647793211
3.3080000877380	-1.4964437655496
3.3120000362396	-1.4799433753901
3.3159999847412	-1.4638523632294
3.3199999332428	-1.4481602732625
3.3239998817444	-1.4328545375823
3.3280000686646	-1.4179263791947
3.3320000171661	-1.4033639290651
3.3359999656677	-1.3891582727372
3.3399999141693	-1.3752989115830
3.3440001010895	-1.3617762829219
3.3480000495911	-1.3485804828700
3.3519999980927	-1.3357017962623
3.3559999465942	-1.3231313116999
3.3599998950958	-1.3108593103175
3.3640000820160	-1.2988780743853
3.3680000305176	-1.2871781634163
3.3719999790192	-1.2757505531809
3.3759999275208	-1.2645876412740
3.3800001144409	-1.2536812933022
3.3840000629425	-1.2430224541858
3.3880000114441	-1.2326049430906
3.3919999599457	-1.2224193337322
3.3959999084473	-1.2124596283933
3.4000000953674	-1.2027186218580
3.4040000438690	-1.1931881628149
3.4079999923706	-1.1838622804791
3.4119999408722	-1.1747344909039
3.4159998893738	-1.1657979613673
3.4200000762939	-1.1570473777723
3.4240000247955	-1.1484753163015
3.4279999732971	-1.1400777806847
3.4319999217987	-1.1318470793809
3.4360001087189	-1.1237792688123
3.4400000572205	-1.1158694190112
3.4440000057220	-1.1081120864231
3.4479999542236	-1.1005022227012
3.4519999027252	-1.0930365671432
3.4560000896454	-1.0857104920567
3.4600000381470	-1.0785188824327
3.4639999866486	-1.0714594403919
3.4679999351501	-1.0645280530198
3.4719998836517	-1.0577203463662
3.4760000705719	-1.0510341112182
3.4800000190735	-1.0444649876823
3.4839999675751	-1.0380131356355
3.4879999160767	-1.0316728145152
3.4920001029968	-1.0254435221398
3.4960000514984	-1.0193219563965
3.5000000000000	-1.0133069879004
3.5039999485016	-1.0073952005505
3.5079998970032	-1.0015866578220
3.5120000839233	-0.99587977697551
3.5160000324249	-0.99027105697105
3.5199999809265	-0.98476107423093
3.5239999294281	-0.97934836755381
3.5280001163483	-0.97403179642220
3.5320000648499	-0.96881085164365
3.5360000133514	-0.96368368210359
3.5399999618530	-0.95865103931106
3.5439999103546	-0.95371130908169
3.5480000972748	-0.94886513509152
3.5520000457764	-0.94411150702592
3.5559999942780	-0.93944924355492
3.5599999427795	-0.93487982727777
3.5639998912811	-0.93040251974535
3.5680000782013	-0.92601727616274
3.5720000267029	-0.92172467227056
3.5759999752045	-0.91752321608569
3.5799999237061	-0.91341379275315
3.5840001106262	-0.90939725427207
3.5880000591278	-0.90547303134809
3.5920000076294	-0.90164151911778
3.5959999561310	-0.89790314303136
3.5999999046326	-0.89425686133633
3.6040000915527	-0.89070477625582
3.6080000400543	-0.88724533916103
3.6119999885559	-0.88387990026633
3.6159999370575	-0.88060848503101
3.6199998855591	-0.87743117510445
3.6240000724792	-0.87434846200540
3.6280000209808	-0.87136050338232
3.6319999694824	-0.86846650417838
3.6359999179840	-0.86566809510177
3.6400001049042	-0.86296349505229
3.6440000534058	-0.86035597220760
3.6480000019073	-0.85784272752149
3.6519999504089	-0.85542447020042
3.6559998989105	-0.85310232749766
3.6600000858307	-0.85087509769148
3.6640000343323	-0.84874388978920
3.6679999828339	-0.84670755641819
3.6719999313354	-0.84476653972780
3.6760001182556	-0.84292066484348
3.6800000667572	-0.84116941929419
3.6840000152588	-0.83951422797757
3.6879999637604	-0.83795265922221
3.6919999122620	-0.83648545897162
3.6960000991821	-0.83511223051413
3.7000000476837	-0.83383174106582
3.7039999961853	-0.83264530278408
3.7079999446869	-0.83155091340462
3.7119998931885	-0.83054835082858
3.7160000801086	-0.82963798044615
3.7200000286102	-0.82881721185799
3.7239999771118	-0.82808689880975
3.7279999256134	-0.82744563884907
3.7320001125336	-0.82689277739914
3.7360000610352	-0.82642583446839
3.7400000095367	-0.82604562686224
3.7439999580383	-0.82574966609426
3.7479999065399	-0.82553678391313
3.7520000934601	-0.82540615613105
3.7560000419617	-0.82535544594409
3.7599999904633	-0.82538326267048
3.7639999389648	-0.82548733864997
3.7679998874664	-0.82566689357565
3.7720000743866	-0.82591794243867
3.7760000228882	-0.82623982673313
3.7799999713898	-0.82662903277922
3.7839999198914	-0.82708334501381
3.7880001068115	-0.82759977594558
3.7920000553131	-0.82817553697505
3.7960000038147	-0.82880666395039
3.7999999523163	-0.82949026260255
3.8039999008179	-0.83022359215231
3.8080000877380	-0.83100096089544
3.8120000362396	-0.83181958820767
3.8159999847412	-0.83267496671325
3.8199999332428	-0.83356206880921
3.8239998817444	-0.83447696412006
3.8280000686646	-0.83541459564181
3.8320000171661	-0.83636996086204
3.8359999656677	-0.83733684313906
3.8399999141693	-0.83831021370561
3.8440001010895	-0.83928501422159
3.8480000495911	-0.84025391337692
3.8519999980927	-0.84121184000446
3.8559999465942	-0.84215143140670
3.8599998950958	-0.84306702495253
3.8640000820160	-0.84395122218421
3.8680000305176	-0.84479774746902
3.8719999790192	-0.84559972326383
3.8759999275208	-0.84634912037668
3.8800001144409	-0.84703956822132
3.8840000629425	-0.84766352203113
3.8880000114441	-0.84821399574076
3.8919999599457	-0.84868335682873
3.8959999084473	-0.84906397138414
3.9000000953674	-0.84934925509073
3.9040000438690	-0.84953145003450
3.9079999923706	-0.84960281488978
3.9119999408722	-0.84955653785099
3.9159998893738	-0.84938705442644
3.9200000762939	-0.84908582590778
3.9240000247955	-0.84864706658374
3.9279999732971	-0.84806439570505
3.9319999217987	-0.84733200334023
3.9360001087189	-0.84644333375940
3.9400000572205	-0.84539410332607
3.9440000057220	-0.84417884782581
3.9479999542236	-0.84279251775309
3.9519999027252	-0.84123128653198
3.9560000896454	-0.83949167644293
3.9600000381470	-0.83757021694769
3.9639999866486	-0.83546391806407
3.9679999351501	-0.83317030220559
3.9719998836517	-0.83068915198131
3.9760000705719	-0.82801893515664
3.9800000190735	-0.82515812798268
3.9839999675751	-0.82210806462344
3.9879999160767	-0.81886867319917
3.9920001029968	-0.81544172205175
3.9960000514984	-0.81182996171586
4.0000000000000	-0.80803492603482
4.0040001869202	-0.80406036675604
4.0079998970032	-0.79991056954801
4.0120000839233	-0.79559033024895
4.0159997940063	-0.79110334910716
4.0199999809265	-0.78645649289280
4.0240001678467	-0.78165551746400
4.0279998779297	-0.77670843629500
4.0320000648499	-0.77162206528785
4.0359997749329	-0.76640320140301
4.0399999618530	-0.76106125211808
4.0440001487732	-0.75560532843284
4.0479998588562	-0.75004418793550
4.0520000457764	-0.74438733692390
4.0560002326965	-0.73864415914836
4.0599999427795	-0.73282586643690
4.0640001296997	-0.72694281568669
4.0679998397827	-0.72100494990797
4.0720000267029	-0.71502328124285
4.0760002136230	-0.70900899927083
4.0799999237061	-0.70297297536260
4.0840001106262	-0.69692644389959
4.0879998207092	-0.69088085871744
4.0920000076294	-0.68484577560557
4.0960001945496	-0.67883436162660
4.0999999046326	-0.67285632263629
4.1040000915527	-0.66692205434551
4.1079998016357	-0.66104195084807
4.1119999885559	-0.65522651316885
4.1160001754761	-0.64948620510808
4.1199998855591	-0.64383014727922
4.1240000724792	-0.63826706062822
4.1279997825623	-0.63280793820401
4.1319999694824	-0.62745872456239
4.1360001564026	-0.62222995444356
